date,name,position,change_dir,shares_before,shares_after,change_amount
2024-03-29,최세호,,,0,0,0
2024-04-05,최지훈,,,0,0,0
2024-04-19,정안나,,,0,0,0
2024-04-30,송수은,,,0,0,0
2024-04-30,구윤모,,,0,0,0
2024-04-30,이응섭,,,0,0,0
2024-04-30,강석환,,,0,0,0
2024-04-30,신민철,,,0,0,0
2024-04-30,임병필,,,0,0,0
2024-04-30,하태훈,,,0,0,0
2024-05-17,장지미,,,0,0,0
2024-05-24,하태훈,,,0,0,0
2024-06-21,강성환,,,0,0,0
2024-06-28,이수영,,,0,0,0
2024-07-05,최지훈,,,0,0,0
2024-07-05,이영남,,,0,0,0
2024-07-09,셀트리온홀딩스,,,0,0,0
2024-07-19,이동진,,,0,0,0
2024-08-02,권기성,,,0,0,0
2024-08-02,이태운,,,0,0,0
2024-08-02,이수영,,,0,0,0
2024-09-25,셀트리온스킨큐어,,,0,0,0
2024-09-27,최지훈,,,0,0,0
2024-09-30,서진석,,,0,0,0
2024-10-31,이혁재,,,0,0,0
2024-10-31,이태운,,,0,0,0
2024-10-31,박재휘,,,0,0,0
2024-10-31,장지미,,,0,0,0
2024-10-31,신민철,,,0,0,0
2024-11-21,셀트리온홀딩스,,,0,0,0
2024-11-28,셀트리온홀딩스,,,0,0,0
2024-12-06,양현주,,,0,0,0
2024-12-11,셀트리온스킨큐어,,,0,0,0
2024-12-30,강석환,,,0,0,0
2024-12-30,윤정원,,,0,0,0
2025-01-08,박상준,,,0,0,0
2025-01-08,마민지,,,0,0,0
2025-01-08,남상욱,,,0,0,0
2025-01-08,김지연,,,0,0,0
2025-01-08,김명진,,,0,0,0
2025-01-08,석진규,,,0,0,0
2025-01-08,윤사룡,,,0,0,0
2025-01-20,최지훈,,,0,0,0
2025-02-05,윤사룡,,,0,0,0
2025-02-05,석진규,,,0,0,0
2025-02-05,이수영,,,0,0,0
2025-02-05,장소용,,,0,0,0
2025-02-27,셀트리온스킨큐어,,,0,0,0
2025-02-28,윤사룡,,,0,0,0
2025-02-28,임병필,,,0,0,0
2025-03-12,장지미,,,0,0,0
2025-03-12,박재휘,,,0,0,0
2025-03-24,셀트리온스킨큐어,,,0,0,0
2025-04-10,구윤모,,,0,0,0
2025-04-10,권기성,,,0,0,0
2025-04-10,기우성,,,0,0,0
2025-04-10,김종묵,,,0,0,0
2025-04-10,양성욱,,,0,0,0
2025-04-10,셀트리온스킨큐어,,,0,0,0
2025-04-10,이상준,,,0,0,0
2025-04-10,이수영,,,0,0,0
2025-04-10,최병욱,,,0,0,0
2025-04-10,양현주,,,0,0,0
2025-04-10,강석환,,,0,0,0
2025-04-10,신경하,,,0,0,0
2025-04-10,송수은,,,0,0,0
2025-04-10,백경민,,,0,0,0
2025-04-10,이혁재,,,0,0,0
2025-04-10,장지미,,,0,0,0
2025-04-10,박재휘,,,0,0,0
2025-04-10,김영식,,,0,0,0
2025-04-10,김근영,,,0,0,0
2025-04-10,신민철,,,0,0,0
2025-04-10,이동진,,,0,0,0
2025-04-10,길성민,,,0,0,0
2025-04-10,이준원,,,0,0,0
2025-04-10,신선미,,,0,0,0
2025-04-10,류성훈,,,0,0,0
2025-04-10,이응섭,,,0,0,0
2025-04-10,강성환,,,0,0,0
2025-04-10,권병오,,,0,0,0
2025-04-10,김민수,,,0,0,0
2025-04-10,이경훈,,,0,0,0
2025-04-10,윤정원,,,0,0,0
2025-04-10,김형기,,,0,0,0
2025-04-10,김재현,,,0,0,0
2025-04-10,김호웅,,,0,0,0
2025-04-10,박정호,,,0,0,0
2025-04-10,이중재,,,0,0,0
2025-04-10,서정수,,,0,0,0
2025-04-10,이경진,,,0,0,0
2025-04-10,권수진,,,0,0,0
2025-04-10,김용숙,,,0,0,0
