year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.67,0.94,0.4,0.0,40.0,0,0,0,0,0,0,0,0,0
2020,Q3,0.15,0.55,2.5638,1.0,256.38,0,0,0,0,0,0,0,0,0
2020,Q4,0.75,0.73,-0.033,0.0,-3.3,0,0,0,0,0,0,0,0,0
2021,Q1,0.88,1.04,0.1788,0.0,17.88,0,0,0,0,0,0,0,0,0
2021,Q2,0.98,1.41,0.4446,1.0,44.46,0,0,0,0,0,0,0,0,0
2021,Q3,1.14,1.46,0.2855,1.0,28.55,0,0,0,0,0,0,0,0,0
2021,Q4,1.15,1.22,0.0571,0.0,5.71,0,0,0,0,0,0,0,0,0
2022,Q1,1.13,1.26,0.1184,0.0,11.84,0,0,0,0,0,0,0,0,0
2022,Q2,0.91,1.07,0.171,1.0,17.1,0,0,0,0,0,0,0,0,0
2022,Q3,1.02,1.14,0.1191,1.0,11.91,0,0,0,0,0,0,0,0,0
2022,Q4,1.27,1.3,0.0235,1.0,2.35,0,0,0,0,0,0,0,0,0
2023,Q1,1.32,1.32,0.0029,1.0,0.29,0,0,0,0,0,0,0,0,0
2023,Q2,1.13,1.1,-0.0245,0.0,-2.45,0,0,0,0,0,0,0,0,0
2023,Q3,1.0,1.04,0.0429,1.0,4.29,0,0,0,0,0,0,0,0,0
2023,Q4,0.91,0.89,-0.0267,0.0,-2.67,0,0,0,0,0,0,0,0,0
2024,Q1,0.84,0.85,0.0116,0.0,1.16,0,0,0,0,0,0,0,0,0
2024,Q2,0.76,0.79,0.0452,1.0,4.52,0,0,0,0,0,0,0,0,0
2024,Q3,0.79,0.82,0.035,1.0,3.5,0,0,0,0,0,0,0,0,0
2024,Q4,0.79,0.79,-0.0024,0.0,-0.24,0,0,0,0,0,0,0,0,0
2025,Q1,0.83,0.85,0.023,0.0,2.3,0,0,0,0,0,0,0,0,0
2025,Q2,0.75,0.77,0.0268,0.0,2.68,0,0,0,0,0,0,0,0,0
2025,Q3,0.88,0.92,0.0413,1.0,4.13,0,0,0,0,0,0,0,0,0
2025,Q4,1.03,1.05,0.0227,1.0,2.27,0,0,0,0,0,0,0,0,0
2026,Q1,1.11,1.13,0.0224,0.0,2.24,0,0,0,0,0,0,0,0,0
