date,ticker,short_ratio,source
2026-04-12,352820,0.2492,multi_fallback
2026-04-13,352820,0.2492,multi_fallback
2026-04-14,352820,0.2492,multi_fallback
2026-04-15,352820,0.2492,multi_fallback
2026-04-16,352820,0.2492,multi_fallback
2026-04-17,352820,0.2492,multi_fallback
2026-04-20,352820,0.2492,multi_fallback
2026-04-21,352820,0.2492,multi_fallback
2026-04-22,352820,0.2492,multi_fallback
2026-04-23,352820,0.2492,multi_fallback
2026-04-24,352820,0.2492,multi_fallback
2026-04-27,352820,0.2492,multi_fallback
2026-04-28,352820,0.2492,multi_fallback
2026-04-29,352820,0.2492,multi_fallback
2026-04-30,352820,0.2492,multi_fallback
2026-05-01,352820,0.2492,multi_fallback
2026-05-04,352820,0.2492,multi_fallback
2026-05-05,352820,0.2492,multi_fallback
2026-05-06,352820,0.2492,multi_fallback
2026-05-07,352820,0.2492,multi_fallback
2026-05-08,352820,0.2492,multi_fallback
2026-05-11,352820,0.2492,multi_fallback
2026-05-12,352820,0.2492,multi_fallback
2026-05-13,352820,0.5029999999999999,multi_fallback
2026-05-14,352820,0.5029999999999999,multi_fallback
2026-05-15,352820,0.5029999999999999,multi_fallback
2026-05-18,352820,0.5029999999999999,multi_fallback
2026-05-19,352820,0.5029999999999999,multi_fallback
2026-05-20,352820,0.1795999999999999,multi_fallback
2026-05-21,352820,0.1795999999999999,multi_fallback
2026-05-22,352820,0.1795999999999999,multi_fallback
2026-05-25,352820,0.17959999999999998,multi_fallback
