date,ticker,short_ratio,source
2026-04-22,139130,0.1,multi_fallback
2026-04-23,139130,0.1,multi_fallback
2026-04-24,139130,0.1,multi_fallback
2026-04-27,139130,0.1,multi_fallback
2026-04-28,139130,0.1,multi_fallback
2026-04-29,139130,0.1,multi_fallback
2026-04-30,139130,0.1,multi_fallback
2026-05-01,139130,0.1,multi_fallback
2026-05-04,139130,0.1,multi_fallback
2026-05-05,139130,0.1,multi_fallback
2026-05-06,139130,0.1,multi_fallback
2026-05-07,139130,0.1,multi_fallback
2026-05-08,139130,0.1,multi_fallback
2026-05-11,139130,0.1,multi_fallback
2026-05-12,139130,0.1,multi_fallback
2026-05-13,139130,0.2336,multi_fallback
2026-05-14,139130,0.2336,multi_fallback
2026-05-15,139130,0.2336,multi_fallback
2026-05-18,139130,0.2336,multi_fallback
2026-05-19,139130,0.2336,multi_fallback
2026-05-20,139130,0.253,multi_fallback
2026-05-21,139130,0.253,multi_fallback
2026-05-22,139130,0.253,multi_fallback
2026-05-25,139130,0.253,multi_fallback
