date,ticker,short_ratio,source
2026-04-12,35250,0.2466,multi_fallback
2026-04-14,35250,0.0955999999999999,multi_fallback
2026-04-15,35250,0.0955999999999999,multi_fallback
2026-04-16,35250,0.0955999999999999,multi_fallback
2026-04-17,35250,0.0955999999999999,multi_fallback
2026-04-20,35250,0.0955999999999999,multi_fallback
2026-05-13,35250,0.4992,multi_fallback
2026-05-14,35250,0.4992,multi_fallback
2026-05-15,35250,0.2636,multi_fallback
2026-05-18,35250,0.1636,multi_fallback
2026-05-19,35250,0.1636,multi_fallback
2026-05-20,35250,0.3428,multi_fallback
2026-05-21,35250,0.3428,multi_fallback
2026-05-22,35250,0.3436,multi_fallback
2026-05-25,035250,0.4436,multi_fallback
