date,ticker,short_ratio,source
2026-04-12,30200,0.2402,multi_fallback
2026-04-13,30200,0.0829999999999999,multi_fallback
2026-04-14,30200,0.0829999999999999,multi_fallback
2026-04-17,30200,0.0932,multi_fallback
2026-04-20,30200,0.0932,multi_fallback
2026-04-21,30200,0.3086,multi_fallback
2026-04-22,30200,0.3086,multi_fallback
2026-04-23,30200,0.3086,multi_fallback
2026-04-24,30200,0.3498,multi_fallback
2026-04-27,30200,0.3566,multi_fallback
2026-04-28,30200,0.3566,multi_fallback
2026-04-29,30200,0.1412,multi_fallback
2026-04-30,30200,0.1412,multi_fallback
2026-05-01,30200,0.1412,multi_fallback
2026-05-04,30200,0.1412,multi_fallback
2026-05-05,30200,0.1412,multi_fallback
2026-05-06,30200,0.1412,multi_fallback
2026-05-07,30200,0.1412,multi_fallback
2026-05-08,30200,0.1412,multi_fallback
2026-05-11,30200,0.1412,multi_fallback
2026-05-12,30200,0.1412,multi_fallback
2026-05-13,30200,0.2554,multi_fallback
2026-05-14,30200,0.2554,multi_fallback
2026-05-15,30200,0.232,multi_fallback
2026-05-18,30200,0.132,multi_fallback
2026-05-19,30200,0.132,multi_fallback
2026-05-20,30200,0.3856,multi_fallback
2026-05-21,30200,0.3884,multi_fallback
2026-05-22,30200,0.2564,multi_fallback
2026-05-25,030200,0.3564,multi_fallback
