date,ticker,short_ratio,source
2026-04-13,82740,0.1628,multi_fallback
2026-04-14,82740,0.0951999999999999,multi_fallback
2026-04-15,82740,0.0951999999999999,multi_fallback
2026-04-16,82740,0.1951999999999999,multi_fallback
2026-04-17,82740,0.2,multi_fallback
2026-04-20,82740,0.3,multi_fallback
2026-04-21,82740,0.3782,multi_fallback
2026-04-22,82740,0.4782,multi_fallback
2026-04-23,82740,0.4782,multi_fallback
2026-04-24,82740,0.3782,multi_fallback
2026-04-27,82740,0.2782,multi_fallback
2026-04-28,82740,0.1782,multi_fallback
2026-04-29,82740,0.1,multi_fallback
2026-04-30,82740,0.1,multi_fallback
2026-05-01,82740,0.1,multi_fallback
2026-05-04,82740,0.1,multi_fallback
2026-05-05,82740,0.1,multi_fallback
2026-05-06,82740,0.1,multi_fallback
2026-05-07,82740,0.1,multi_fallback
2026-05-08,82740,0.1,multi_fallback
2026-05-11,82740,0.1,multi_fallback
2026-05-12,82740,0.1,multi_fallback
2026-05-13,82740,0.397,multi_fallback
2026-05-14,82740,0.397,multi_fallback
2026-05-15,82740,0.301,multi_fallback
2026-05-18,82740,0.3548,multi_fallback
2026-05-19,82740,0.3548,multi_fallback
2026-05-20,82740,0.347,multi_fallback
2026-05-21,82740,0.347,multi_fallback
2026-05-22,82740,0.447,multi_fallback
2026-05-25,082740,0.4932,multi_fallback
