date,ticker,short_ratio,source
2026-04-12,88980,0.1118,multi_fallback
2026-04-13,88980,0.1118,multi_fallback
2026-04-14,88980,0.1118,multi_fallback
2026-04-15,88980,0.1118,multi_fallback
2026-04-16,88980,0.1118,multi_fallback
2026-04-17,88980,0.1118,multi_fallback
2026-04-20,88980,0.1118,multi_fallback
2026-04-21,88980,0.1118,multi_fallback
2026-04-22,88980,0.1118,multi_fallback
2026-04-23,88980,0.1118,multi_fallback
2026-04-24,88980,0.1118,multi_fallback
2026-04-27,88980,0.1118,multi_fallback
2026-04-28,88980,0.1118,multi_fallback
2026-04-29,88980,0.1118,multi_fallback
2026-04-30,88980,0.1118,multi_fallback
2026-05-01,88980,0.1118,multi_fallback
2026-05-04,88980,0.1118,multi_fallback
2026-05-05,88980,0.1118,multi_fallback
2026-05-06,88980,0.1118,multi_fallback
2026-05-07,88980,0.1118,multi_fallback
2026-05-08,88980,0.1118,multi_fallback
2026-05-11,88980,0.1118,multi_fallback
2026-05-12,88980,0.1118,multi_fallback
2026-05-13,88980,0.1118,multi_fallback
2026-05-14,88980,0.1118,multi_fallback
2026-05-15,88980,0.1118,multi_fallback
2026-05-18,88980,0.1118,multi_fallback
2026-05-19,88980,0.1118,multi_fallback
2026-05-20,88980,0.1118,multi_fallback
2026-05-21,88980,0.1118,multi_fallback
2026-05-22,88980,0.1118,multi_fallback
2026-05-25,088980,0.11180000000000001,multi_fallback
