date,ticker,short_ratio,source
2026-04-12,326030,0.597,multi_fallback
2026-04-13,326030,0.597,multi_fallback
2026-04-14,326030,0.597,multi_fallback
2026-04-15,326030,0.597,multi_fallback
2026-04-16,326030,0.597,multi_fallback
2026-04-17,326030,0.597,multi_fallback
2026-04-20,326030,0.597,multi_fallback
2026-04-21,326030,0.597,multi_fallback
2026-04-22,326030,0.597,multi_fallback
2026-04-23,326030,0.597,multi_fallback
2026-04-24,326030,0.597,multi_fallback
2026-04-27,326030,0.597,multi_fallback
2026-04-28,326030,0.597,multi_fallback
2026-04-29,326030,0.597,multi_fallback
2026-04-30,326030,0.597,multi_fallback
2026-05-01,326030,0.597,multi_fallback
2026-05-04,326030,0.597,multi_fallback
2026-05-05,326030,0.597,multi_fallback
2026-05-06,326030,0.597,multi_fallback
2026-05-07,326030,0.597,multi_fallback
2026-05-08,326030,0.597,multi_fallback
2026-05-11,326030,0.597,multi_fallback
2026-05-12,326030,0.597,multi_fallback
2026-05-20,326030,0.5586,multi_fallback
2026-05-21,326030,0.5586,multi_fallback
2026-05-22,326030,0.5586,multi_fallback
2026-05-25,326030,0.5586,multi_fallback
