date,ticker,short_ratio,source
2026-04-12,5380,0.3097999999999999,multi_fallback
2026-04-13,5380,0.118,multi_fallback
2026-04-14,5380,0.1896,multi_fallback
2026-04-15,5380,0.1898,multi_fallback
2026-04-16,5380,0.1898,multi_fallback
2026-04-17,5380,0.0718,multi_fallback
2026-04-20,5380,0.0718,multi_fallback
2026-04-21,5380,0.0884,multi_fallback
2026-04-22,5380,0.0884,multi_fallback
2026-04-23,5380,0.0884,multi_fallback
2026-04-24,5380,0.0884,multi_fallback
2026-04-27,5380,0.2138,multi_fallback
2026-04-28,5380,0.4406,multi_fallback
2026-04-29,5380,0.3521999999999999,multi_fallback
2026-04-30,5380,0.3521999999999999,multi_fallback
2026-05-01,5380,0.4105999999999999,multi_fallback
2026-05-04,5380,0.4105999999999999,multi_fallback
2026-05-05,5380,0.1838,multi_fallback
2026-05-06,5380,0.1838,multi_fallback
2026-05-07,5380,0.1838,multi_fallback
2026-05-08,5380,0.1838,multi_fallback
2026-05-11,5380,0.1838,multi_fallback
2026-05-12,5380,0.1838,multi_fallback
2026-05-13,5380,0.1,multi_fallback
2026-05-14,5380,0.1,multi_fallback
2026-05-15,5380,0.1,multi_fallback
2026-05-18,5380,0.319,multi_fallback
2026-05-19,5380,0.381,multi_fallback
2026-05-20,5380,0.4664,multi_fallback
2026-05-21,5380,0.4664,multi_fallback
2026-05-22,5380,0.5384,multi_fallback
2026-05-25,005380,0.4384,multi_fallback
