date,ticker,short_ratio,source
2026-04-12,395290,0.5628,multi_fallback
2026-04-13,395290,0.5628,multi_fallback
2026-04-14,395290,0.5628,multi_fallback
2026-04-15,395290,0.5628,multi_fallback
2026-04-16,395290,0.5628,multi_fallback
2026-04-17,395290,0.5628,multi_fallback
2026-04-20,395290,0.5628,multi_fallback
2026-04-21,395290,0.5628,multi_fallback
2026-04-22,395290,0.5628,multi_fallback
2026-04-23,395290,0.5628,multi_fallback
2026-04-24,395290,0.5628,multi_fallback
2026-04-27,395290,0.5628,multi_fallback
2026-04-28,395290,0.5628,multi_fallback
2026-04-29,395290,0.5628,multi_fallback
2026-04-30,395290,0.5628,multi_fallback
2026-05-01,395290,0.5628,multi_fallback
2026-05-04,395290,0.5628,multi_fallback
2026-05-05,395290,0.5628,multi_fallback
2026-05-06,395290,0.5628,multi_fallback
2026-05-07,395290,0.5628,multi_fallback
2026-05-08,395290,0.5628,multi_fallback
2026-05-11,395290,0.5628,multi_fallback
2026-05-12,395290,0.5628,multi_fallback
2026-05-13,395290,0.5628,multi_fallback
2026-05-14,395290,0.5628,multi_fallback
2026-05-15,395290,0.5628,multi_fallback
2026-05-18,395290,0.5628,multi_fallback
2026-05-19,395290,0.5628,multi_fallback
2026-05-20,395290,0.5628,multi_fallback
2026-05-21,395290,0.5628,multi_fallback
2026-05-22,395290,0.5628,multi_fallback
2026-05-25,395290,0.5628,multi_fallback
