date,ticker,short_ratio,source
2026-04-13,6360,0.4172,multi_fallback
2026-04-14,6360,0.4568,multi_fallback
2026-04-15,6360,0.4568,multi_fallback
2026-04-16,6360,0.4568,multi_fallback
2026-04-17,6360,0.4189999999999999,multi_fallback
2026-04-20,6360,0.3606,multi_fallback
2026-04-21,6360,0.2496,multi_fallback
2026-04-22,6360,0.2496,multi_fallback
2026-04-23,6360,0.2496,multi_fallback
2026-04-24,6360,0.4096,multi_fallback
2026-04-27,6360,0.3302,multi_fallback
2026-04-28,6360,0.3386,multi_fallback
2026-04-29,6360,0.31,multi_fallback
2026-04-30,6360,0.31,multi_fallback
2026-05-01,6360,0.31,multi_fallback
2026-05-04,6360,0.31,multi_fallback
2026-05-05,6360,0.31,multi_fallback
2026-05-06,6360,0.31,multi_fallback
2026-05-07,6360,0.31,multi_fallback
2026-05-08,6360,0.31,multi_fallback
2026-05-11,6360,0.31,multi_fallback
2026-05-12,6360,0.31,multi_fallback
2026-05-13,6360,0.246,multi_fallback
2026-05-14,6360,0.246,multi_fallback
2026-05-15,6360,0.2347999999999999,multi_fallback
2026-05-18,6360,0.2347999999999999,multi_fallback
2026-05-19,6360,0.2347999999999999,multi_fallback
2026-05-20,6360,0.3334,multi_fallback
2026-05-21,6360,0.3334,multi_fallback
2026-05-22,6360,0.3734,multi_fallback
2026-05-25,006360,0.3734,multi_fallback
