date,ticker,short_ratio,source
2026-04-12,32640,0.166,multi_fallback
2026-04-17,32640,0.0872,multi_fallback
2026-04-20,32640,0.0872,multi_fallback
2026-04-21,32640,0.1392,multi_fallback
2026-04-22,32640,0.1392,multi_fallback
2026-04-23,32640,0.1392,multi_fallback
2026-04-24,32640,0.368,multi_fallback
2026-04-27,32640,0.2808,multi_fallback
2026-04-28,32640,0.2808,multi_fallback
2026-04-29,32640,0.3172,multi_fallback
2026-04-30,32640,0.3172,multi_fallback
2026-05-01,32640,0.3172,multi_fallback
2026-05-04,32640,0.3172,multi_fallback
2026-05-05,32640,0.3172,multi_fallback
2026-05-06,32640,0.3172,multi_fallback
2026-05-07,32640,0.3172,multi_fallback
2026-05-08,32640,0.3172,multi_fallback
2026-05-11,32640,0.3172,multi_fallback
2026-05-12,32640,0.3172,multi_fallback
2026-05-13,32640,0.3663999999999999,multi_fallback
2026-05-14,32640,0.3663999999999999,multi_fallback
2026-05-15,32640,0.3292,multi_fallback
2026-05-18,32640,0.3292,multi_fallback
2026-05-19,32640,0.3292,multi_fallback
2026-05-20,32640,0.2788,multi_fallback
2026-05-21,32640,0.2788,multi_fallback
2026-05-22,32640,0.2752,multi_fallback
2026-05-25,032640,0.2752,multi_fallback
