date,ticker,short_ratio,source
2026-04-12,161510,0.275,multi_fallback
2026-04-13,161510,0.275,multi_fallback
2026-04-14,161510,0.275,multi_fallback
2026-04-15,161510,0.275,multi_fallback
2026-04-16,161510,0.275,multi_fallback
2026-04-17,161510,0.275,multi_fallback
2026-04-20,161510,0.275,multi_fallback
2026-04-21,161510,0.275,multi_fallback
2026-04-22,161510,0.275,multi_fallback
2026-04-23,161510,0.275,multi_fallback
2026-04-24,161510,0.275,multi_fallback
2026-04-27,161510,0.275,multi_fallback
2026-04-28,161510,0.275,multi_fallback
2026-04-29,161510,0.275,multi_fallback
2026-04-30,161510,0.275,multi_fallback
2026-05-01,161510,0.275,multi_fallback
2026-05-04,161510,0.275,multi_fallback
2026-05-05,161510,0.275,multi_fallback
2026-05-06,161510,0.275,multi_fallback
2026-05-07,161510,0.275,multi_fallback
2026-05-08,161510,0.275,multi_fallback
2026-05-11,161510,0.275,multi_fallback
2026-05-12,161510,0.275,multi_fallback
2026-05-13,161510,0.275,multi_fallback
2026-05-14,161510,0.275,multi_fallback
2026-05-15,161510,0.275,multi_fallback
2026-05-18,161510,0.275,multi_fallback
2026-05-19,161510,0.275,multi_fallback
2026-05-20,161510,0.275,multi_fallback
2026-05-21,161510,0.275,multi_fallback
2026-05-22,161510,0.275,multi_fallback
2026-05-25,161510,0.275,multi_fallback
