date,ticker,short_ratio,source
2026-04-13,9240,0.2327999999999999,multi_fallback
2026-04-14,9240,0.3319999999999999,multi_fallback
2026-04-15,9240,0.2404,multi_fallback
2026-04-16,9240,0.2404,multi_fallback
2026-04-17,9240,0.2404,multi_fallback
2026-04-20,9240,0.0992,multi_fallback
2026-04-24,9240,0.215,multi_fallback
2026-04-27,9240,0.215,multi_fallback
2026-04-28,9240,0.215,multi_fallback
2026-04-29,9240,0.215,multi_fallback
2026-04-30,9240,0.215,multi_fallback
2026-05-01,9240,0.215,multi_fallback
2026-05-04,9240,0.215,multi_fallback
2026-05-05,9240,0.215,multi_fallback
2026-05-06,9240,0.215,multi_fallback
2026-05-07,9240,0.215,multi_fallback
2026-05-08,9240,0.215,multi_fallback
2026-05-11,9240,0.215,multi_fallback
2026-05-12,9240,0.215,multi_fallback
2026-05-13,9240,0.4737999999999999,multi_fallback
2026-05-14,9240,0.4737999999999999,multi_fallback
2026-05-15,9240,0.545,multi_fallback
2026-05-18,9240,0.545,multi_fallback
2026-05-19,9240,0.545,multi_fallback
2026-05-20,9240,0.4072,multi_fallback
2026-05-21,9240,0.4072,multi_fallback
2026-05-22,9240,0.3754,multi_fallback
2026-05-25,009240,0.3754,multi_fallback
