date,ticker,short_ratio,source
2026-04-12,91170,0.1036,multi_fallback
2026-04-13,91170,0.1036,multi_fallback
2026-04-14,91170,0.1036,multi_fallback
2026-04-15,91170,0.1036,multi_fallback
2026-04-16,91170,0.1036,multi_fallback
2026-04-17,91170,0.1036,multi_fallback
2026-04-20,91170,0.1036,multi_fallback
2026-04-21,91170,0.1036,multi_fallback
2026-04-22,91170,0.1036,multi_fallback
2026-04-23,91170,0.1036,multi_fallback
2026-04-24,91170,0.1036,multi_fallback
2026-04-27,91170,0.1036,multi_fallback
2026-04-28,91170,0.1036,multi_fallback
2026-04-29,91170,0.1036,multi_fallback
2026-04-30,91170,0.1036,multi_fallback
2026-05-01,91170,0.1036,multi_fallback
2026-05-04,91170,0.1036,multi_fallback
2026-05-05,91170,0.1036,multi_fallback
2026-05-06,91170,0.1036,multi_fallback
2026-05-07,91170,0.1036,multi_fallback
2026-05-08,91170,0.1036,multi_fallback
2026-05-11,91170,0.1036,multi_fallback
2026-05-12,91170,0.1036,multi_fallback
2026-05-13,91170,0.1036,multi_fallback
2026-05-14,91170,0.1036,multi_fallback
2026-05-15,91170,0.1036,multi_fallback
2026-05-18,91170,0.1036,multi_fallback
2026-05-19,91170,0.1036,multi_fallback
2026-05-20,91170,0.1036,multi_fallback
2026-05-21,91170,0.1036,multi_fallback
2026-05-22,91170,0.1036,multi_fallback
2026-05-25,091170,0.1036,multi_fallback
