date,ticker,short_ratio,source
2026-04-15,277810,0.1226,multi_fallback
2026-04-16,277810,0.1226,multi_fallback
2026-04-17,277810,0.1226,multi_fallback
2026-04-20,277810,0.1226,multi_fallback
2026-04-21,277810,0.1226,multi_fallback
2026-04-22,277810,0.1226,multi_fallback
2026-04-23,277810,0.1226,multi_fallback
2026-04-24,277810,0.1226,multi_fallback
2026-04-27,277810,0.1226,multi_fallback
2026-04-28,277810,0.1226,multi_fallback
2026-04-29,277810,0.1226,multi_fallback
2026-04-30,277810,0.1226,multi_fallback
2026-05-01,277810,0.1226,multi_fallback
2026-05-04,277810,0.1226,multi_fallback
2026-05-05,277810,0.1226,multi_fallback
2026-05-06,277810,0.1226,multi_fallback
2026-05-07,277810,0.1226,multi_fallback
2026-05-08,277810,0.1226,multi_fallback
2026-05-11,277810,0.1226,multi_fallback
2026-05-12,277810,0.1226,multi_fallback
2026-05-13,277810,0.1332,multi_fallback
2026-05-14,277810,0.1332,multi_fallback
2026-05-15,277810,0.1332,multi_fallback
2026-05-18,277810,0.1332,multi_fallback
2026-05-19,277810,0.1332,multi_fallback
2026-05-20,277810,0.498,multi_fallback
2026-05-21,277810,0.498,multi_fallback
2026-05-22,277810,0.498,multi_fallback
2026-05-25,277810,0.49800000000000005,multi_fallback
