date,ticker,short_ratio,source
2026-04-12,91160,0.3268,multi_fallback
2026-04-13,91160,0.3268,multi_fallback
2026-04-14,91160,0.3268,multi_fallback
2026-04-15,91160,0.3268,multi_fallback
2026-04-16,91160,0.3268,multi_fallback
2026-04-17,91160,0.3268,multi_fallback
2026-04-20,91160,0.3268,multi_fallback
2026-04-21,91160,0.3268,multi_fallback
2026-04-22,91160,0.3268,multi_fallback
2026-04-23,91160,0.3268,multi_fallback
2026-04-24,91160,0.3268,multi_fallback
2026-04-27,91160,0.3268,multi_fallback
2026-04-28,91160,0.3268,multi_fallback
2026-04-29,91160,0.3268,multi_fallback
2026-04-30,91160,0.3268,multi_fallback
2026-05-01,91160,0.3268,multi_fallback
2026-05-04,91160,0.3268,multi_fallback
2026-05-05,91160,0.3268,multi_fallback
2026-05-06,91160,0.3268,multi_fallback
2026-05-07,91160,0.3268,multi_fallback
2026-05-08,91160,0.3268,multi_fallback
2026-05-11,91160,0.3268,multi_fallback
2026-05-12,91160,0.3268,multi_fallback
2026-05-13,91160,0.3268,multi_fallback
2026-05-14,91160,0.3268,multi_fallback
2026-05-15,91160,0.3268,multi_fallback
2026-05-18,91160,0.3268,multi_fallback
2026-05-19,91160,0.3268,multi_fallback
2026-05-20,91160,0.3268,multi_fallback
2026-05-21,91160,0.3268,multi_fallback
2026-05-22,91160,0.3268,multi_fallback
2026-05-25,091160,0.3268,multi_fallback
