date,ticker,short_ratio,source
2026-04-13,11070,0.1462,multi_fallback
2026-04-14,11070,0.22,multi_fallback
2026-04-15,11070,0.1566,multi_fallback
2026-04-16,11070,0.1566,multi_fallback
2026-04-17,11070,0.1318,multi_fallback
2026-04-20,11070,0.1318,multi_fallback
2026-04-21,11070,0.158,multi_fallback
2026-04-22,11070,0.258,multi_fallback
2026-04-23,11070,0.258,multi_fallback
2026-04-24,11070,0.358,multi_fallback
2026-04-27,11070,0.3,multi_fallback
2026-04-28,11070,0.4,multi_fallback
2026-04-29,11070,0.4955999999999999,multi_fallback
2026-04-30,11070,0.4955999999999999,multi_fallback
2026-05-01,11070,0.4955999999999999,multi_fallback
2026-05-04,11070,0.4955999999999999,multi_fallback
2026-05-05,11070,0.4955999999999999,multi_fallback
2026-05-06,11070,0.4955999999999999,multi_fallback
2026-05-07,11070,0.4955999999999999,multi_fallback
2026-05-08,11070,0.4955999999999999,multi_fallback
2026-05-11,11070,0.4955999999999999,multi_fallback
2026-05-12,11070,0.4955999999999999,multi_fallback
2026-05-13,11070,0.178,multi_fallback
2026-05-14,11070,0.178,multi_fallback
2026-05-15,11070,0.278,multi_fallback
2026-05-18,11070,0.378,multi_fallback
2026-05-19,11070,0.378,multi_fallback
2026-05-20,11070,0.4147999999999999,multi_fallback
2026-05-21,11070,0.4147999999999999,multi_fallback
2026-05-22,11070,0.4399999999999999,multi_fallback
2026-05-25,011070,0.33999999999999997,multi_fallback
