date,ticker,short_ratio,source
2026-04-13,103140,0.3964,multi_fallback
2026-04-14,103140,0.2964,multi_fallback
2026-04-15,103140,0.0356,multi_fallback
2026-04-16,103140,0.0356,multi_fallback
2026-04-17,103140,0.0356,multi_fallback
2026-04-21,103140,0.0723999999999999,multi_fallback
2026-04-22,103140,0.0723999999999999,multi_fallback
2026-04-23,103140,0.0723999999999999,multi_fallback
2026-04-24,103140,0.0723999999999999,multi_fallback
2026-04-27,103140,0.2012,multi_fallback
2026-04-28,103140,0.2012,multi_fallback
2026-04-29,103140,0.1288,multi_fallback
2026-04-30,103140,0.1288,multi_fallback
2026-05-01,103140,0.1288,multi_fallback
2026-05-04,103140,0.1288,multi_fallback
2026-05-05,103140,0.1288,multi_fallback
2026-05-06,103140,0.1288,multi_fallback
2026-05-07,103140,0.1288,multi_fallback
2026-05-08,103140,0.1288,multi_fallback
2026-05-11,103140,0.1288,multi_fallback
2026-05-12,103140,0.1288,multi_fallback
2026-05-13,103140,0.3276,multi_fallback
2026-05-14,103140,0.3276,multi_fallback
2026-05-15,103140,0.3276,multi_fallback
2026-05-18,103140,0.3276,multi_fallback
2026-05-19,103140,0.3276,multi_fallback
2026-05-20,103140,0.3036,multi_fallback
2026-05-21,103140,0.3036,multi_fallback
2026-05-22,103140,0.307,multi_fallback
2026-05-25,103140,0.30700000000000005,multi_fallback
