date,ticker,short_ratio,source
2026-04-13,12450,0.21,multi_fallback
2026-04-14,12450,0.21,multi_fallback
2026-04-15,12450,0.21,multi_fallback
2026-04-16,12450,0.1012,multi_fallback
2026-04-20,12450,0.24,multi_fallback
2026-04-21,12450,0.24,multi_fallback
2026-04-22,12450,0.3344,multi_fallback
2026-04-23,12450,0.3344,multi_fallback
2026-04-24,12450,0.3344,multi_fallback
2026-04-27,12450,0.3344,multi_fallback
2026-04-28,12450,0.0944,multi_fallback
2026-04-29,12450,0.0944,multi_fallback
2026-04-30,12450,0.0944,multi_fallback
2026-05-01,12450,0.0944,multi_fallback
2026-05-04,12450,0.0944,multi_fallback
2026-05-05,12450,0.0944,multi_fallback
2026-05-06,12450,0.0944,multi_fallback
2026-05-07,12450,0.0944,multi_fallback
2026-05-08,12450,0.0944,multi_fallback
2026-05-11,12450,0.0944,multi_fallback
2026-05-12,12450,0.0944,multi_fallback
2026-05-13,12450,0.3883999999999999,multi_fallback
2026-05-14,12450,0.3883999999999999,multi_fallback
2026-05-15,12450,0.3186,multi_fallback
2026-05-18,12450,0.096,multi_fallback
2026-05-19,12450,0.096,multi_fallback
2026-05-20,12450,0.1016,multi_fallback
2026-05-21,12450,0.1016,multi_fallback
2026-05-22,12450,0.198,multi_fallback
2026-05-25,012450,0.198,multi_fallback
