date,ticker,short_ratio,source
2026-04-15,267270,0.1956,multi_fallback
2026-04-16,267270,0.1956,multi_fallback
2026-04-17,267270,0.1956,multi_fallback
2026-04-20,267270,0.1956,multi_fallback
2026-04-21,267270,0.1956,multi_fallback
2026-04-22,267270,0.1956,multi_fallback
2026-04-23,267270,0.1956,multi_fallback
2026-04-24,267270,0.1956,multi_fallback
2026-04-27,267270,0.1956,multi_fallback
2026-04-28,267270,0.1956,multi_fallback
2026-04-29,267270,0.1956,multi_fallback
2026-04-30,267270,0.1956,multi_fallback
2026-05-01,267270,0.1956,multi_fallback
2026-05-04,267270,0.1956,multi_fallback
2026-05-05,267270,0.1956,multi_fallback
2026-05-06,267270,0.1956,multi_fallback
2026-05-07,267270,0.1956,multi_fallback
2026-05-08,267270,0.1956,multi_fallback
2026-05-11,267270,0.1956,multi_fallback
2026-05-12,267270,0.1956,multi_fallback
2026-05-13,267270,0.2718,multi_fallback
2026-05-14,267270,0.2718,multi_fallback
2026-05-15,267270,0.2718,multi_fallback
2026-05-18,267270,0.2718,multi_fallback
2026-05-19,267270,0.2718,multi_fallback
2026-05-20,267270,0.1956,multi_fallback
2026-05-21,267270,0.1956,multi_fallback
2026-05-22,267270,0.1956,multi_fallback
2026-05-25,267270,0.1956,multi_fallback
