date,ticker,short_ratio,source
2026-04-12,58470,0.3374,multi_fallback
2026-04-13,58470,0.3044,multi_fallback
2026-04-14,58470,0.2256,multi_fallback
2026-04-15,58470,0.2946,multi_fallback
2026-04-16,58470,0.3946,multi_fallback
2026-04-17,58470,0.1938,multi_fallback
2026-04-20,58470,0.0689999999999999,multi_fallback
2026-04-21,58470,0.0689999999999999,multi_fallback
2026-04-29,58470,0.3484,multi_fallback
2026-04-30,58470,0.3484,multi_fallback
2026-05-01,58470,0.3484,multi_fallback
2026-05-04,58470,0.3484,multi_fallback
2026-05-05,58470,0.3484,multi_fallback
2026-05-06,58470,0.3484,multi_fallback
2026-05-07,58470,0.3484,multi_fallback
2026-05-08,58470,0.3484,multi_fallback
2026-05-11,58470,0.3484,multi_fallback
2026-05-12,58470,0.3484,multi_fallback
2026-05-13,58470,0.3828,multi_fallback
2026-05-14,58470,0.3828,multi_fallback
2026-05-15,58470,0.166,multi_fallback
2026-05-18,58470,0.2124,multi_fallback
2026-05-19,58470,0.2124,multi_fallback
2026-05-20,58470,0.3072,multi_fallback
2026-05-21,58470,0.3072,multi_fallback
2026-05-22,58470,0.3072,multi_fallback
2026-05-25,058470,0.2072,multi_fallback
