date,ticker,short_ratio,source
2026-04-13,39200,0.177,multi_fallback
2026-04-14,39200,0.1,multi_fallback
2026-04-15,39200,0.1664,multi_fallback
2026-04-16,39200,0.0664,multi_fallback
2026-04-17,39200,0.1412,multi_fallback
2026-04-20,39200,0.2068,multi_fallback
2026-04-21,39200,0.2892,multi_fallback
2026-04-22,39200,0.2227999999999999,multi_fallback
2026-04-23,39200,0.2227999999999999,multi_fallback
2026-04-24,39200,0.3505999999999999,multi_fallback
2026-04-27,39200,0.3976,multi_fallback
2026-04-28,39200,0.3319999999999999,multi_fallback
2026-04-29,39200,0.2496,multi_fallback
2026-04-30,39200,0.2496,multi_fallback
2026-05-01,39200,0.2496,multi_fallback
2026-05-04,39200,0.2496,multi_fallback
2026-05-05,39200,0.2496,multi_fallback
2026-05-06,39200,0.2496,multi_fallback
2026-05-07,39200,0.2496,multi_fallback
2026-05-08,39200,0.2496,multi_fallback
2026-05-11,39200,0.2496,multi_fallback
2026-05-12,39200,0.2496,multi_fallback
2026-05-13,39200,0.4327999999999999,multi_fallback
2026-05-14,39200,0.4327999999999999,multi_fallback
2026-05-15,39200,0.5038,multi_fallback
2026-05-18,39200,0.4088,multi_fallback
2026-05-19,39200,0.4088,multi_fallback
2026-05-20,39200,0.6628,multi_fallback
2026-05-21,39200,0.6628,multi_fallback
2026-05-22,39200,0.5214,multi_fallback
2026-05-25,039200,0.5214,multi_fallback
