date,ticker,short_ratio,source
2026-04-13,5290,0.5144,multi_fallback
2026-04-14,5290,0.4295999999999999,multi_fallback
2026-04-15,5290,0.4295999999999999,multi_fallback
2026-04-16,5290,0.4295999999999999,multi_fallback
2026-04-17,5290,0.2,multi_fallback
2026-04-20,5290,0.2319999999999999,multi_fallback
2026-04-21,5290,0.1911999999999999,multi_fallback
2026-04-22,5290,0.0911999999999999,multi_fallback
2026-04-23,5290,0.0911999999999999,multi_fallback
2026-04-24,5290,0.0911999999999999,multi_fallback
2026-04-27,5290,0.0911999999999999,multi_fallback
2026-04-28,5290,0.0591999999999999,multi_fallback
2026-04-29,5290,0.2198,multi_fallback
2026-04-30,5290,0.2198,multi_fallback
2026-05-01,5290,0.3198,multi_fallback
2026-05-04,5290,0.3198,multi_fallback
2026-05-05,5290,0.3782,multi_fallback
2026-05-06,5290,0.3782,multi_fallback
2026-05-07,5290,0.2052,multi_fallback
2026-05-08,5290,0.2052,multi_fallback
2026-05-11,5290,0.1144,multi_fallback
2026-05-12,5290,0.1144,multi_fallback
2026-05-13,5290,0.2702,multi_fallback
2026-05-14,5290,0.2702,multi_fallback
2026-05-15,5290,0.2702,multi_fallback
2026-05-18,5290,0.2977999999999999,multi_fallback
2026-05-19,5290,0.2287999999999999,multi_fallback
2026-05-20,5290,0.0836,multi_fallback
2026-05-21,5290,0.0836,multi_fallback
2026-05-22,5290,0.1538,multi_fallback
2026-05-25,005290,0.1538,multi_fallback
