date,ticker,short_ratio,source
2026-04-12,51910,0.2002,multi_fallback
2026-04-14,51910,0.0678,multi_fallback
2026-04-15,51910,0.0678,multi_fallback
2026-04-16,51910,0.0678,multi_fallback
2026-04-17,51910,0.0678,multi_fallback
2026-04-20,51910,0.0678,multi_fallback
2026-04-29,51910,0.0856,multi_fallback
2026-04-30,51910,0.0856,multi_fallback
2026-05-01,51910,0.0856,multi_fallback
2026-05-04,51910,0.0856,multi_fallback
2026-05-05,51910,0.0856,multi_fallback
2026-05-06,51910,0.0856,multi_fallback
2026-05-07,51910,0.0856,multi_fallback
2026-05-08,51910,0.0856,multi_fallback
2026-05-11,51910,0.0856,multi_fallback
2026-05-12,51910,0.0856,multi_fallback
2026-05-13,51910,0.349,multi_fallback
2026-05-14,51910,0.3856,multi_fallback
2026-05-15,51910,0.2932,multi_fallback
2026-05-18,51910,0.2932,multi_fallback
2026-05-19,51910,0.2932,multi_fallback
2026-05-20,51910,0.2946,multi_fallback
2026-05-21,51910,0.2946,multi_fallback
2026-05-22,51910,0.417,multi_fallback
2026-05-25,051910,0.517,multi_fallback
