date,ticker,short_ratio,source
2026-04-15,140410,0.1804,multi_fallback
2026-04-16,140410,0.1804,multi_fallback
2026-04-17,140410,0.1804,multi_fallback
2026-04-20,140410,0.1804,multi_fallback
2026-04-22,140410,0.2236,multi_fallback
2026-04-23,140410,0.2236,multi_fallback
2026-04-24,140410,0.2236,multi_fallback
2026-04-27,140410,0.2238,multi_fallback
2026-04-28,140410,0.2238,multi_fallback
2026-04-29,140410,0.2238,multi_fallback
2026-04-30,140410,0.2238,multi_fallback
2026-05-01,140410,0.2238,multi_fallback
2026-05-04,140410,0.2238,multi_fallback
2026-05-05,140410,0.2238,multi_fallback
2026-05-06,140410,0.2238,multi_fallback
2026-05-07,140410,0.2238,multi_fallback
2026-05-08,140410,0.2238,multi_fallback
2026-05-11,140410,0.2238,multi_fallback
2026-05-12,140410,0.2238,multi_fallback
2026-05-13,140410,0.2686,multi_fallback
2026-05-14,140410,0.2686,multi_fallback
2026-05-15,140410,0.2686,multi_fallback
2026-05-18,140410,0.2686,multi_fallback
2026-05-19,140410,0.2686,multi_fallback
2026-05-20,140410,0.3872,multi_fallback
2026-05-21,140410,0.3872,multi_fallback
2026-05-22,140410,0.3872,multi_fallback
2026-05-25,140410,0.3872,multi_fallback
