date,ticker,short_ratio,source
2026-04-15,140860,0.1504,multi_fallback
2026-04-16,140860,0.1504,multi_fallback
2026-04-17,140860,0.1504,multi_fallback
2026-04-20,140860,0.1504,multi_fallback
2026-04-21,140860,0.078,multi_fallback
2026-04-22,140860,0.078,multi_fallback
2026-04-23,140860,0.078,multi_fallback
2026-04-24,140860,0.078,multi_fallback
2026-05-13,140860,0.407,multi_fallback
2026-05-14,140860,0.407,multi_fallback
2026-05-15,140860,0.407,multi_fallback
2026-05-18,140860,0.407,multi_fallback
2026-05-19,140860,0.407,multi_fallback
2026-05-20,140860,0.2358,multi_fallback
2026-05-21,140860,0.2358,multi_fallback
2026-05-22,140860,0.2358,multi_fallback
2026-05-25,140860,0.2358,multi_fallback
