date,ticker,short_ratio,source
2026-04-12,55550,0.1792,multi_fallback
2026-04-13,55550,0.0992,multi_fallback
2026-04-14,55550,0.0992,multi_fallback
2026-04-24,55550,0.1362,multi_fallback
2026-04-27,55550,0.1362,multi_fallback
2026-04-28,55550,0.1362,multi_fallback
2026-04-29,55550,0.1362,multi_fallback
2026-04-30,55550,0.1362,multi_fallback
2026-05-01,55550,0.1362,multi_fallback
2026-05-04,55550,0.1362,multi_fallback
2026-05-05,55550,0.1362,multi_fallback
2026-05-06,55550,0.1362,multi_fallback
2026-05-07,55550,0.1362,multi_fallback
2026-05-08,55550,0.1362,multi_fallback
2026-05-11,55550,0.1362,multi_fallback
2026-05-12,55550,0.1362,multi_fallback
2026-05-15,55550,0.0768,multi_fallback
2026-05-18,55550,0.0768,multi_fallback
2026-05-19,55550,0.0768,multi_fallback
2026-05-20,55550,0.3696,multi_fallback
2026-05-21,55550,0.3696,multi_fallback
2026-05-22,55550,0.2928,multi_fallback
2026-05-25,055550,0.2928,multi_fallback
