date,ticker,short_ratio,source
2026-04-13,78340,0.0806,multi_fallback
2026-04-14,78340,0.0672,multi_fallback
2026-04-15,78340,0.0672,multi_fallback
2026-04-16,78340,0.2296,multi_fallback
2026-04-17,78340,0.2296,multi_fallback
2026-04-20,78340,0.2296,multi_fallback
2026-04-21,78340,0.1624,multi_fallback
2026-04-22,78340,0.1624,multi_fallback
2026-04-23,78340,0.1624,multi_fallback
2026-04-29,78340,0.1372,multi_fallback
2026-04-30,78340,0.1372,multi_fallback
2026-05-01,78340,0.1372,multi_fallback
2026-05-04,78340,0.1372,multi_fallback
2026-05-05,78340,0.1372,multi_fallback
2026-05-06,78340,0.1372,multi_fallback
2026-05-07,78340,0.1372,multi_fallback
2026-05-08,78340,0.1372,multi_fallback
2026-05-11,78340,0.1372,multi_fallback
2026-05-12,78340,0.1372,multi_fallback
2026-05-13,78340,0.8286,multi_fallback
2026-05-14,78340,0.8286,multi_fallback
2026-05-15,78340,0.8009999999999999,multi_fallback
2026-05-18,78340,0.6812,multi_fallback
2026-05-19,78340,0.6812,multi_fallback
2026-05-20,78340,0.5676,multi_fallback
2026-05-21,78340,0.5676,multi_fallback
2026-05-22,78340,0.5568,multi_fallback
2026-05-25,078340,0.5404,multi_fallback
