date,ticker,short_ratio,source
2026-04-12,259960,0.196,multi_fallback
2026-04-13,259960,0.196,multi_fallback
2026-04-14,259960,0.196,multi_fallback
2026-04-15,259960,0.1784,multi_fallback
2026-04-16,259960,0.1784,multi_fallback
2026-04-17,259960,0.1784,multi_fallback
2026-04-20,259960,0.1784,multi_fallback
2026-04-21,259960,0.1784,multi_fallback
2026-04-22,259960,0.1784,multi_fallback
2026-04-23,259960,0.1784,multi_fallback
2026-04-24,259960,0.1784,multi_fallback
2026-04-27,259960,0.1784,multi_fallback
2026-04-28,259960,0.1784,multi_fallback
2026-04-29,259960,0.1784,multi_fallback
2026-04-30,259960,0.1784,multi_fallback
2026-05-01,259960,0.1784,multi_fallback
2026-05-04,259960,0.1784,multi_fallback
2026-05-05,259960,0.1784,multi_fallback
2026-05-06,259960,0.1784,multi_fallback
2026-05-07,259960,0.1784,multi_fallback
2026-05-08,259960,0.1784,multi_fallback
2026-05-11,259960,0.1784,multi_fallback
2026-05-12,259960,0.1784,multi_fallback
2026-05-13,259960,0.2844,multi_fallback
2026-05-14,259960,0.2844,multi_fallback
2026-05-15,259960,0.2844,multi_fallback
2026-05-18,259960,0.2844,multi_fallback
2026-05-19,259960,0.2844,multi_fallback
2026-05-20,259960,0.1476,multi_fallback
2026-05-21,259960,0.1476,multi_fallback
2026-05-22,259960,0.1476,multi_fallback
2026-05-25,259960,0.1476,multi_fallback
