date,ticker,short_ratio,source
2026-04-12,144600,0.5456,multi_fallback
2026-04-13,144600,0.5456,multi_fallback
2026-04-14,144600,0.5456,multi_fallback
2026-04-15,144600,0.5456,multi_fallback
2026-04-16,144600,0.5456,multi_fallback
2026-04-17,144600,0.5456,multi_fallback
2026-04-20,144600,0.5456,multi_fallback
2026-04-21,144600,0.5456,multi_fallback
2026-04-22,144600,0.5456,multi_fallback
2026-04-23,144600,0.5456,multi_fallback
2026-04-24,144600,0.5456,multi_fallback
2026-04-27,144600,0.5456,multi_fallback
2026-04-28,144600,0.5456,multi_fallback
2026-04-29,144600,0.5456,multi_fallback
2026-04-30,144600,0.5456,multi_fallback
2026-05-01,144600,0.5456,multi_fallback
2026-05-04,144600,0.5456,multi_fallback
2026-05-05,144600,0.5456,multi_fallback
2026-05-06,144600,0.5456,multi_fallback
2026-05-07,144600,0.5456,multi_fallback
2026-05-08,144600,0.5456,multi_fallback
2026-05-11,144600,0.5456,multi_fallback
2026-05-12,144600,0.5456,multi_fallback
2026-05-13,144600,0.5456,multi_fallback
2026-05-14,144600,0.5456,multi_fallback
2026-05-15,144600,0.5456,multi_fallback
2026-05-18,144600,0.5456,multi_fallback
2026-05-19,144600,0.5456,multi_fallback
2026-05-20,144600,0.5456,multi_fallback
2026-05-21,144600,0.5456,multi_fallback
2026-05-22,144600,0.5456,multi_fallback
2026-05-25,144600,0.5456,multi_fallback
