date,ticker,short_ratio,source
2026-04-12,32830,0.2769999999999999,multi_fallback
2026-04-13,32830,0.3494,multi_fallback
2026-04-14,32830,0.3494,multi_fallback
2026-04-15,32830,0.2656,multi_fallback
2026-04-16,32830,0.2656,multi_fallback
2026-04-20,32830,0.0506,multi_fallback
2026-04-21,32830,0.0506,multi_fallback
2026-04-22,32830,0.0506,multi_fallback
2026-04-23,32830,0.0506,multi_fallback
2026-04-24,32830,0.1772,multi_fallback
2026-04-27,32830,0.1772,multi_fallback
2026-04-28,32830,0.2238,multi_fallback
2026-04-29,32830,0.2238,multi_fallback
2026-04-30,32830,0.2238,multi_fallback
2026-05-01,32830,0.2238,multi_fallback
2026-05-04,32830,0.2238,multi_fallback
2026-05-05,32830,0.2238,multi_fallback
2026-05-06,32830,0.2238,multi_fallback
2026-05-07,32830,0.2238,multi_fallback
2026-05-08,32830,0.2238,multi_fallback
2026-05-11,32830,0.2238,multi_fallback
2026-05-12,32830,0.2238,multi_fallback
2026-05-13,32830,0.2488,multi_fallback
2026-05-14,32830,0.2488,multi_fallback
2026-05-15,32830,0.1488,multi_fallback
2026-05-18,32830,0.2488,multi_fallback
2026-05-19,32830,0.2488,multi_fallback
2026-05-20,32830,0.3268,multi_fallback
2026-05-21,32830,0.3268,multi_fallback
2026-05-22,32830,0.3268,multi_fallback
2026-05-25,032830,0.22679999999999997,multi_fallback
