date,ticker,short_ratio,source
2026-04-12,91180,0.105,multi_fallback
2026-04-13,91180,0.105,multi_fallback
2026-04-14,91180,0.105,multi_fallback
2026-04-15,91180,0.105,multi_fallback
2026-04-16,91180,0.105,multi_fallback
2026-04-17,91180,0.105,multi_fallback
2026-04-20,91180,0.105,multi_fallback
2026-04-21,91180,0.105,multi_fallback
2026-04-22,91180,0.105,multi_fallback
2026-04-23,91180,0.105,multi_fallback
2026-04-24,91180,0.105,multi_fallback
2026-04-27,91180,0.105,multi_fallback
2026-04-28,91180,0.105,multi_fallback
2026-04-29,91180,0.105,multi_fallback
2026-04-30,91180,0.105,multi_fallback
2026-05-01,91180,0.105,multi_fallback
2026-05-04,91180,0.105,multi_fallback
2026-05-05,91180,0.105,multi_fallback
2026-05-06,91180,0.105,multi_fallback
2026-05-07,91180,0.105,multi_fallback
2026-05-08,91180,0.105,multi_fallback
2026-05-11,91180,0.105,multi_fallback
2026-05-12,91180,0.105,multi_fallback
2026-05-13,91180,0.105,multi_fallback
2026-05-14,91180,0.105,multi_fallback
2026-05-15,91180,0.105,multi_fallback
2026-05-18,91180,0.105,multi_fallback
2026-05-19,91180,0.105,multi_fallback
2026-05-20,91180,0.105,multi_fallback
2026-05-21,91180,0.105,multi_fallback
2026-05-22,91180,0.105,multi_fallback
2026-05-25,091180,0.10500000000000001,multi_fallback
