date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.587,0,0.294
2026-02-25,1.214,0,0.607
2026-02-26,0.0,0,0.0
2026-02-27,0.528,0,0.264
2026-03-03,0.641,0,0.32
2026-03-04,1.483,0,0.742
2026-03-05,0.0,0,0.0
2026-03-06,0.713,0,0.356
2026-03-09,0.878,0,0.439
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,1.033,0,0.516
2026-03-13,0.0,0,0.0
2026-03-16,0.633,0,0.316
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.664,0,0.332
2026-03-20,1.722,0,0.861
2026-03-23,2.397,0,1.198
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,4.58,0,2.29
2026-03-27,0.0,1,0.5
2026-03-30,0.084,0,0.042
2026-03-31,0.092,1,0.546
2026-04-01,0.0,1,0.5
2026-04-02,1.678,0,0.839
2026-04-03,1.013,0,0.506
2026-04-06,0.0,0,0.0
2026-04-07,1.018,0,0.509
2026-04-08,0.0,0,0.0
2026-04-09,1.412,0,0.706
2026-04-10,0.0,0,0.0
2026-04-13,0.914,0,0.457
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,1.299,0,0.65
2026-04-23,3.394,0,1.697
2026-04-24,0.0,0,0.0
2026-04-27,0.714,1,0.857
2026-04-28,0.0,0,0.0
2026-04-29,0.495,0,0.248
2026-04-30,0.0,1,0.5
2026-05-04,0.871,1,0.936
2026-05-06,1.165,0,0.582
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,1.583,0,0.792
2026-05-12,0.0,0,0.0
2026-05-13,0.87,0,0.435
2026-05-14,0.0,0,0.0
2026-05-15,0.678,0,0.339
2026-05-18,0.0,0,0.0
2026-05-19,0.0,0,0.0
2026-05-20,0.933,0,0.466
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
