날짜,시가,고가,저가,종가,거래량
2016-04-20,13000.0,13050.0,12450.0,12800.0,76325
2016-04-21,13000.0,13200.0,12700.0,13000.0,68616
2016-04-22,12850.0,13200.0,12750.0,13100.0,90186
2016-04-25,13150.0,13150.0,12700.0,12900.0,82474
2016-04-26,12900.0,13100.0,12700.0,12700.0,43025
2016-04-27,12700.0,12950.0,12650.0,12650.0,38216
2016-04-28,12700.0,12900.0,12300.0,12900.0,57371
2016-04-29,12950.0,13000.0,12750.0,13000.0,29802
2016-05-02,12800.0,13000.0,12300.0,12300.0,54782
2016-05-03,12400.0,12750.0,12150.0,12600.0,41779
2016-05-04,12650.0,12700.0,12300.0,12400.0,20945
2016-05-09,12400.0,12600.0,11950.0,12000.0,34750
2016-05-10,12000.0,12250.0,11700.0,12250.0,42579
2016-05-11,12250.0,12900.0,12050.0,12850.0,71805
2016-05-12,12850.0,13050.0,12700.0,12950.0,34377
2016-05-13,13000.0,13050.0,12550.0,12700.0,43921
2016-05-16,12750.0,12950.0,11900.0,12200.0,92810
2016-05-17,12200.0,12550.0,11650.0,12550.0,108783
2016-05-18,12550.0,12600.0,12050.0,12300.0,46062
2016-05-19,12150.0,13350.0,12100.0,13150.0,181693
2016-05-20,13100.0,13850.0,13000.0,13000.0,157685
2016-05-23,13000.0,13750.0,13000.0,13450.0,120013
2016-05-24,13450.0,14350.0,13250.0,14350.0,138191
2016-05-25,14150.0,15150.0,14150.0,15100.0,303591
2016-05-26,15050.0,15400.0,14650.0,15000.0,114840
2016-05-27,15000.0,15500.0,14850.0,15250.0,84563
2016-05-30,15300.0,15300.0,14850.0,15100.0,48943
2016-05-31,15150.0,15200.0,14550.0,14700.0,102553
2016-06-01,14700.0,14800.0,14400.0,14750.0,76585
2016-06-02,14650.0,15950.0,14650.0,15650.0,224251
2016-06-03,16000.0,16250.0,15050.0,16200.0,87175
2016-06-07,16200.0,16850.0,16100.0,16700.0,101516
2016-06-08,16700.0,17000.0,16400.0,17000.0,74156
2016-06-09,17050.0,17350.0,16600.0,16900.0,119577
2016-06-10,16850.0,16900.0,16450.0,16800.0,56339
2016-06-13,16650.0,16900.0,16150.0,16800.0,73319
2016-06-14,16600.0,16800.0,16250.0,16800.0,62946
2016-06-15,16750.0,18000.0,16450.0,17750.0,153002
2016-06-16,17800.0,18000.0,16650.0,17500.0,82399
2016-06-17,17600.0,18400.0,17050.0,18200.0,122609
2016-06-20,18300.0,18700.0,18050.0,18650.0,127104
2016-06-21,18550.0,18850.0,17700.0,18400.0,96787
2016-06-22,18400.0,18400.0,17700.0,18050.0,64670
2016-06-23,17900.0,17900.0,16950.0,17450.0,130862
2016-06-24,17450.0,17700.0,15750.0,16400.0,257942
2016-06-27,16000.0,16650.0,15650.0,16350.0,127659
2016-06-28,15850.0,16700.0,15850.0,16300.0,95315
2016-06-29,16500.0,17200.0,16450.0,16800.0,152783
2016-06-30,17100.0,17800.0,16900.0,17500.0,133204
2016-07-01,17500.0,18500.0,17500.0,18000.0,146019
2016-07-04,18150.0,18650.0,17700.0,17800.0,120068
2016-07-05,17750.0,18650.0,17600.0,18550.0,66143
2016-07-06,18500.0,18850.0,18200.0,18550.0,81504
2016-07-07,18500.0,19650.0,18500.0,19400.0,129447
2016-07-08,19400.0,19850.0,19000.0,19200.0,80107
2016-07-11,19300.0,19500.0,18800.0,19050.0,62846
2016-07-12,19050.0,19050.0,18400.0,18750.0,101761
2016-07-13,18750.0,19500.0,18650.0,19250.0,62030
2016-07-14,19250.0,19950.0,19050.0,19750.0,63273
2016-07-15,20000.0,20000.0,19350.0,19600.0,37319
2016-07-18,19600.0,19750.0,19000.0,19000.0,38327
2016-07-19,18600.0,19100.0,18300.0,18750.0,83630
2016-07-20,18750.0,19000.0,18500.0,18550.0,32381
2016-07-21,18800.0,18800.0,18150.0,18500.0,59288
2016-07-22,18350.0,19050.0,18300.0,18700.0,51177
2016-07-25,18600.0,18600.0,18100.0,18450.0,49267
2016-07-26,18900.0,18900.0,18250.0,18300.0,30764
2016-07-27,18300.0,18350.0,17500.0,17800.0,68191
2016-07-28,17650.0,18150.0,17500.0,17750.0,35266
2016-07-29,17750.0,17900.0,17450.0,17850.0,29195
2016-08-01,17800.0,18000.0,17400.0,17900.0,43156
2016-08-02,17700.0,18450.0,17650.0,18300.0,80534
2016-08-03,17950.0,19000.0,17850.0,19000.0,89209
2016-08-04,19000.0,19000.0,18300.0,18850.0,57074
2016-08-05,18700.0,19150.0,17950.0,18300.0,69296
2016-08-08,18300.0,18500.0,17700.0,17800.0,20389
2016-08-09,17550.0,18000.0,17500.0,18000.0,40750
2016-08-10,17800.0,18250.0,17650.0,18250.0,28414
2016-08-11,18050.0,18350.0,17650.0,18200.0,18054
2016-08-12,18150.0,18150.0,17650.0,17700.0,28270
2016-08-16,17850.0,18050.0,17600.0,17750.0,24831
2016-08-17,17600.0,17800.0,16700.0,17550.0,112284
2016-08-18,17550.0,17700.0,16950.0,17100.0,42476
2016-08-19,16950.0,18550.0,16850.0,18200.0,87579
2016-08-22,18150.0,18500.0,17950.0,18100.0,36356
2016-08-23,17900.0,18500.0,17900.0,18150.0,63189
2016-08-24,18100.0,19900.0,18000.0,19800.0,194041
2016-08-25,19600.0,19950.0,19500.0,19800.0,70169
2016-08-26,19700.0,19850.0,18750.0,18750.0,84091
2016-08-29,18500.0,18750.0,17950.0,17950.0,48855
2016-08-30,18150.0,18300.0,17800.0,17800.0,34018
2016-08-31,17800.0,18000.0,17200.0,17400.0,31408
2016-09-01,17250.0,17800.0,17250.0,17450.0,33195
2016-09-02,17500.0,17550.0,16750.0,17200.0,60340
2016-09-05,17050.0,17650.0,17050.0,17350.0,28115
2016-09-06,17100.0,17350.0,16450.0,16700.0,59340
2016-09-07,16550.0,17150.0,16500.0,16550.0,22857
2016-09-08,16600.0,16650.0,15700.0,15800.0,81692
2016-09-09,15600.0,16200.0,15500.0,16150.0,20364
2016-09-12,15500.0,15850.0,15500.0,15850.0,19291
2016-09-13,15950.0,16350.0,15750.0,16150.0,19130
2016-09-19,16150.0,16400.0,15650.0,16300.0,16718
2016-09-20,16050.0,17250.0,15950.0,17150.0,40982
2016-09-21,16850.0,17300.0,16750.0,16900.0,15078
2016-09-22,16750.0,17350.0,16650.0,17200.0,33259
2016-09-23,17100.0,17750.0,17100.0,17750.0,30196
2016-09-26,17800.0,17800.0,16900.0,17000.0,26736
2016-09-27,16750.0,17450.0,16750.0,17450.0,20084
2016-09-28,17450.0,17450.0,16650.0,16950.0,33262
2016-09-29,16750.0,17100.0,16500.0,16900.0,30204
2016-09-30,16900.0,17250.0,16450.0,17050.0,28214
2016-10-04,17000.0,17050.0,16500.0,16600.0,25592
2016-10-05,16650.0,16850.0,16100.0,16650.0,27958
2016-10-06,16650.0,16900.0,15900.0,16100.0,29910
2016-10-07,16050.0,16050.0,15550.0,15700.0,20376
2016-10-10,15700.0,15850.0,14800.0,15000.0,50813
2016-10-11,15000.0,15150.0,14250.0,14450.0,91988
2016-10-12,14250.0,14900.0,14100.0,14600.0,37930
2016-10-13,14600.0,15000.0,14350.0,15000.0,35229
2016-10-14,14800.0,14950.0,14500.0,14650.0,25695
2016-10-17,14650.0,14650.0,14100.0,14200.0,20881
2016-10-18,13950.0,14300.0,13200.0,13800.0,99298
2016-10-19,13600.0,14300.0,13600.0,14250.0,34030
2016-10-20,14150.0,14400.0,14050.0,14150.0,17151
2016-10-21,14150.0,14850.0,13600.0,14600.0,31273
2016-10-24,14800.0,15300.0,14600.0,15150.0,90130
2016-10-25,14750.0,16100.0,14750.0,15650.0,68534
2016-10-26,15750.0,16450.0,15400.0,16200.0,66833
2016-10-27,16200.0,16400.0,15900.0,16400.0,37509
2016-10-28,16200.0,16400.0,15600.0,15850.0,19653
2016-10-31,15500.0,15550.0,14700.0,15150.0,22738
2016-11-01,14600.0,15650.0,14600.0,15650.0,46821
2016-11-02,15300.0,15650.0,14800.0,15000.0,15824
2016-11-03,14800.0,15150.0,14700.0,14950.0,12976
2016-11-04,14700.0,15000.0,14600.0,15000.0,6235
2016-11-07,15050.0,15100.0,14700.0,14800.0,16948
2016-11-08,14900.0,14900.0,14450.0,14750.0,14991
2016-11-09,14750.0,15300.0,13350.0,14150.0,68674
2016-11-10,14400.0,15100.0,14350.0,14900.0,27887
2016-11-11,14900.0,15150.0,14650.0,15100.0,8938
2016-11-14,15200.0,15250.0,14500.0,14500.0,13831
2016-11-15,14450.0,15050.0,14000.0,14600.0,43193
2016-11-16,14600.0,14900.0,14300.0,14600.0,26949
2016-11-17,14600.0,14600.0,14150.0,14600.0,25979
2016-11-18,14600.0,14600.0,14350.0,14400.0,8376
2016-11-21,14400.0,15000.0,13850.0,14100.0,25844
2016-11-22,14200.0,14400.0,13700.0,14200.0,16680
2016-11-23,14300.0,14500.0,13700.0,13950.0,18945
2016-11-24,13750.0,13950.0,13250.0,13300.0,37838
2016-11-25,13300.0,13400.0,13100.0,13150.0,17863
2016-11-28,12950.0,13250.0,12700.0,12850.0,23142
2016-11-29,13150.0,13600.0,12850.0,13300.0,20019
2016-11-30,13300.0,14300.0,12950.0,14000.0,70965
2016-12-01,13850.0,15250.0,13800.0,15200.0,73797
2016-12-02,15200.0,15250.0,14700.0,15100.0,27000
2016-12-05,15100.0,15150.0,14750.0,14750.0,34680
2016-12-06,14450.0,15000.0,14450.0,14700.0,26716
2016-12-07,15150.0,15150.0,14650.0,14850.0,44808
2016-12-08,14800.0,15850.0,14800.0,15300.0,57415
2016-12-09,15350.0,16300.0,15300.0,16100.0,73798
2016-12-12,16100.0,16450.0,15850.0,16000.0,31710
2016-12-13,16000.0,17150.0,15900.0,16850.0,107498
2016-12-14,16950.0,17350.0,16650.0,17100.0,68169
2016-12-15,16950.0,17200.0,16700.0,17100.0,48425
2016-12-16,17200.0,17250.0,16600.0,17250.0,48425
2016-12-19,17250.0,17250.0,16750.0,16750.0,24578
2016-12-20,16750.0,16900.0,16650.0,16750.0,31731
2016-12-21,16750.0,16750.0,16400.0,16600.0,24748
2016-12-22,16600.0,17450.0,16350.0,17250.0,71190
2016-12-23,17300.0,17300.0,16850.0,17050.0,18272
2016-12-26,16900.0,17150.0,16750.0,16800.0,27627
2016-12-27,16650.0,17150.0,16600.0,17150.0,34407
2016-12-28,16800.0,17450.0,16800.0,17200.0,29729
2016-12-29,17200.0,18050.0,17000.0,17800.0,115143
2017-01-02,18100.0,20150.0,18100.0,19900.0,282417
2017-01-03,19850.0,19850.0,19300.0,19300.0,51293
2017-01-04,19150.0,19500.0,18600.0,18750.0,78042
2017-01-05,18750.0,19000.0,18200.0,18800.0,39809
2017-01-06,19100.0,19800.0,18900.0,19500.0,102939
2017-01-09,19500.0,19750.0,18900.0,19300.0,34362
2017-01-10,19400.0,19750.0,19150.0,19600.0,27677
2017-01-11,19650.0,19700.0,19150.0,19400.0,19677
2017-01-12,19500.0,19500.0,18400.0,19200.0,69953
2017-01-13,19200.0,19300.0,18350.0,18600.0,45209
2017-01-16,18600.0,18650.0,17900.0,18100.0,25610
2017-01-17,18200.0,19300.0,18100.0,18800.0,40441
2017-01-18,18850.0,19450.0,18800.0,19050.0,77507
2017-01-19,18950.0,20800.0,18950.0,20350.0,171231
2017-01-20,20300.0,20650.0,20150.0,20400.0,63465
2017-01-23,20400.0,21850.0,20400.0,21050.0,99039
2017-01-24,21250.0,21450.0,20600.0,21000.0,35777
2017-01-25,21350.0,21700.0,20700.0,20950.0,37778
2017-01-26,21150.0,21150.0,20500.0,20500.0,25927
2017-01-31,20250.0,21650.0,20250.0,21450.0,52084
2017-02-01,21450.0,22200.0,21400.0,21750.0,65874
2017-02-02,21700.0,21900.0,20400.0,20700.0,43194
2017-02-03,20500.0,21000.0,20100.0,20450.0,37973
2017-02-06,20450.0,20600.0,20250.0,20400.0,14363
2017-02-07,20200.0,20600.0,19200.0,20000.0,62619
2017-02-08,19800.0,20250.0,19500.0,19700.0,30276
2017-02-09,19700.0,20350.0,19200.0,20000.0,26994
2017-02-10,20000.0,20400.0,19300.0,19600.0,37213
2017-02-13,19600.0,19750.0,18000.0,18200.0,299352
2017-02-14,18500.0,18900.0,18100.0,18800.0,110428
2017-02-15,18800.0,19100.0,18300.0,18850.0,77855
2017-02-16,18850.0,19150.0,18500.0,19100.0,62829
2017-02-17,18800.0,19200.0,18200.0,18700.0,73722
2017-02-20,18700.0,19100.0,18350.0,18550.0,40691
2017-02-21,18600.0,18700.0,18200.0,18700.0,51405
2017-02-22,18700.0,18700.0,18350.0,18700.0,22892
2017-02-23,18700.0,18700.0,18350.0,18400.0,10394
2017-02-24,18200.0,18300.0,17450.0,17850.0,55080
2017-02-27,17850.0,17900.0,17500.0,17900.0,20644
2017-02-28,17900.0,18100.0,17500.0,17850.0,25873
2017-03-02,17900.0,17950.0,17500.0,17850.0,10528
2017-03-03,17550.0,17800.0,17300.0,17450.0,13755
2017-03-06,17350.0,18000.0,17350.0,17600.0,12573
2017-03-07,17600.0,18250.0,17350.0,18250.0,28884
2017-03-08,18250.0,18250.0,17950.0,18100.0,7865
2017-03-09,18250.0,18250.0,17600.0,17650.0,10911
